package,className,lineCount,citedCount
sun.security.krb5.internal.crypto,crc32,187,6
sun.security.krb5.internal.crypto,Crc32CksumType,46,6
sun.security.krb5.internal.crypto,Des,248,6
sun.security.krb5.internal.crypto,Des3,41,7
sun.security.krb5.internal.crypto,Des3CbcHmacSha1KdEType,59,6
sun.security.krb5.internal.crypto,DesCbcCrcEType,30,6
sun.security.krb5.internal.crypto,DesCbcEType,101,6
sun.security.krb5.internal.crypto,DesCbcMd5EType,34,6
sun.security.krb5.internal.crypto,DesMacCksumType,90,6
sun.security.krb5.internal.crypto,DesMacKCksumType,40,6
sun.security.krb5.internal.crypto,EType,255,14
sun.security.krb5.internal.crypto,HmacMd5ArcFourCksumType,44,6
sun.security.krb5.internal.crypto,HmacSha1Aes128CksumType,44,6
sun.security.krb5.internal.crypto,HmacSha1Aes256CksumType,44,6
sun.security.krb5.internal.crypto,HmacSha1Des3KdCksumType,44,6
sun.security.krb5.internal.crypto,HmacSha2Aes128CksumType,44,6
sun.security.krb5.internal.crypto,HmacSha2Aes256CksumType,44,6
sun.security.krb5.internal.crypto,KeyUsage,26,17
sun.security.krb5.internal.crypto,Nonce,5,7
sun.security.krb5.internal.crypto,NullEType,46,6
sun.security.krb5.internal.crypto,RsaMd5CksumType,50,6
sun.security.krb5.internal.crypto,RsaMd5DesCksumType,92,6
sun.security.krb5.internal.crypto.dk,AesDkCrypto,308,2
sun.security.krb5.internal.crypto.dk,AesSha2DkCrypto,337,2
sun.security.krb5.internal.crypto.dk,ArcFourCrypto,283,1
sun.security.krb5.internal.crypto.dk,Des3DkCrypto,110,1
sun.security.krb5.internal.crypto.dk,DkCrypto,400,0
sun.security.krb5.internal.ktab,KeyTab,311,3
sun.security.krb5.internal.ktab,KeyTabConstants,12,2
sun.security.krb5.internal.ktab,KeyTabEntry,55,2
sun.security.krb5.internal.ktab,KeyTabInputStream,85,2
sun.security.krb5.internal.ktab,KeyTabOutputStream,36,2
sun.security.krb5.internal.rcache,AuthList,69,0
sun.security.krb5.internal.rcache,AuthTime,78,0
sun.security.krb5.internal.rcache,AuthTimeWithHash,89,2
sun.security.krb5.internal.rcache,DflCache,216,1
sun.security.krb5.internal.rcache,MemoryCache,22,1
sun.security.krb5.internal.util,KerberosFlags,35,4
sun.security.krb5.internal.util,KerberosString,26,7
sun.security.krb5.internal.util,KrbDataInputStream,40,2
sun.security.krb5.internal.util,KrbDataOutputStream,22,2
sun.security.krb5.internal.tools,Kinit,168,0
sun.security.krb5.internal.tools,KinitOptions,195,0
sun.security.krb5.internal.tools,Klist,295,0
sun.security.krb5.internal.tools,Ktab,369,0
com.sun.security.sasl,ClientFactoryImpl,75,0
com.sun.security.sasl,CramMD5Base,107,0
com.sun.security.sasl,CramMD5Client,40,0
com.sun.security.sasl,CramMD5Server,135,0
com.sun.security.sasl,ExternalClient,56,0
com.sun.security.sasl,PlainClient,94,0
com.sun.security.sasl,Provider,73,0
com.sun.security.sasl,ServerFactoryImpl,29,0
com.sun.security.sasl.digest,DigestMD5Base,921,0
com.sun.security.sasl.digest,DigestMD5Client,374,0
com.sun.security.sasl.digest,DigestMD5Server,394,0
com.sun.security.sasl.digest,FactoryImpl,46,0
com.sun.security.sasl.digest,SecurityCtx,6,0
com.sun.security.sasl.ntlm,FactoryImpl,52,0
com.sun.security.sasl.ntlm,NTLMClient,130,0
com.sun.security.sasl.ntlm,NTLMServer,131,0
com.sun.security.sasl.util,AbstractSaslImpl,243,2
com.sun.security.sasl.util,PolicyUtils,60,5
javax.security.sasl,AuthenticationException,12,19
javax.security.sasl,AuthorizeCallback,32,19
javax.security.sasl,RealmCallback,9,20
javax.security.sasl,RealmChoiceCallback,7,20
javax.security.sasl,Sasl,186,23
javax.security.sasl,SaslClient,13,21
javax.security.sasl,SaslClientFactory,10,19
javax.security.sasl,SaslException,31,24
javax.security.sasl,SaslServer,13,19
javax.security.sasl,SaslServerFactory,9,19
javax.smartcardio,ATR,73,5
javax.smartcardio,Card,13,5
javax.smartcardio,CardChannel,10,5
javax.smartcardio,CardException,12,5
javax.smartcardio,CardNotPresentException,12,5
javax.smartcardio,CardPermission,131,5
javax.smartcardio,CardTerminal,9,5
javax.smartcardio,CardTerminals,34,5
javax.smartcardio,CommandAPDU,249,5
javax.smartcardio,ResponseAPDU,56,5
javax.smartcardio,TerminalFactory,113,5
javax.smartcardio,TerminalFactorySpi,5,5
sun.security.smartcardio,CardImpl,200,0
sun.security.smartcardio,ChannelImpl,218,0
sun.security.smartcardio,PCSC,117,0
sun.security.smartcardio,PCSCException,53,0
sun.security.smartcardio,PCSCTerminals,190,0
sun.security.smartcardio,SunPCSC,50,0
sun.security.smartcardio,TerminalImpl,92,0
sun.security.smartcardio,PlatformPCSC,72,0
java.sql,Array,16,39
java.sql,BatchUpdateException,93,39
java.sql,Blob,13,39
java.sql,CallableStatement,192,39
java.sql,ClientInfoStatus,6,39
java.sql,Clob,15,39
java.sql,Connection,99,42
java.sql,ConnectionBuilder,7,40
java.sql,DatabaseMetaData,284,39
java.sql,DataTruncation,43,39
java.sql,Date,100,39
java.sql,Driver,11,39
java.sql,DriverAction,3,39
java.sql,DriverManager,271,40
java.sql,DriverInfo,24,39
java.sql,DriverPropertyInfo,11,39
java.sql,JDBCType,62,39
java.sql,NClob,1,39
java.sql,ParameterMetaData,18,39
java.sql,PreparedStatement,96,40
java.sql,PseudoColumnUsage,6,39
java.sql,Ref,6,39
java.sql,ResultSet,267,40
java.sql,ResultSetMetaData,26,40
java.sql,RowId,6,39
java.sql,RowIdLifetime,7,39
java.sql,Savepoint,4,40
java.sql,ShardingKey,2,41
java.sql,ShardingKeyBuilder,4,40
java.sql,SQLClientInfoException,62,39
java.sql,SQLData,5,39
java.sql,SQLDataException,27,39
java.sql,SQLException,148,60
java.sql,SQLFeatureNotSupportedException,27,42
java.sql,SQLInput,32,39
java.sql,SQLIntegrityConstraintViolationException,27,39
java.sql,SQLInvalidAuthorizationSpecException,27,39
java.sql,SQLNonTransientConnectionException,27,39
java.sql,SQLNonTransientException,27,39
java.sql,SQLOutput,32,39
java.sql,SQLPermission,9,39
java.sql,SQLRecoverableException,27,39
java.sql,SQLSyntaxErrorException,27,39
java.sql,SQLTimeoutException,27,39
java.sql,SQLTransactionRollbackException,27,39
java.sql,SQLTransientConnectionException,27,39
java.sql,SQLTransientException,27,39
java.sql,SQLType,5,39
java.sql,SQLWarning,51,39
java.sql,SQLXML,12,39
java.sql,Statement,107,40
java.sql,Struct,6,39
java.sql,Time,84,39
java.sql,Timestamp,242,39
java.sql,Types,42,40
java.sql,Wrapper,4,40
javax.sql,CommonDataSource,10,25
javax.sql,ConnectionEvent,12,25
javax.sql,ConnectionEventListener,4,25
javax.sql,ConnectionPoolDataSource,16,25
javax.sql,DataSource,16,25
javax.sql,PooledConnection,8,25
javax.sql,PooledConnectionBuilder,7,25
javax.sql,RowSet,161,26
javax.sql,RowSetEvent,5,25
javax.sql,RowSetInternal,7,25
javax.sql,RowSetListener,5,25
javax.sql,RowSetMetaData,19,25
javax.sql,RowSetReader,3,26
javax.sql,RowSetWriter,3,27
javax.sql,StatementEvent,25,25
javax.sql,StatementEventListener,4,25
javax.sql,XAConnection,3,25
javax.sql,XAConnectionBuilder,7,25
javax.sql,XADataSource,16,25
com.sun.rowset,CachedRowSetImpl,2803,6
com.sun.rowset,FilteredRowSetImpl,427,6
com.sun.rowset,JdbcRowSetImpl,1568,6
com.sun.rowset,JdbcRowSetResourceBundle,34,10
com.sun.rowset,JoinRowSetImpl,893,6
com.sun.rowset,RowSetFactoryImpl,17,6
com.sun.rowset,WebRowSetImpl,92,6
com.sun.rowset.internal,BaseRow,11,4
com.sun.rowset.internal,CachedRowSetReader,221,4
com.sun.rowset.internal,CachedRowSetWriter,664,4
com.sun.rowset.internal,InsertRow,52,4
com.sun.rowset.internal,Row,92,4
com.sun.rowset.internal,SyncResolverImpl,808,4
com.sun.rowset.internal,WebRowSetXmlReader,90,4
com.sun.rowset.internal,WebRowSetXmlWriter,419,4
com.sun.rowset.internal,XmlErrorHandler,11,4
com.sun.rowset.internal,XmlReaderContentHandler,821,4
com.sun.rowset.internal,XmlResolver,9,4
com.sun.rowset.providers,RIOptimisticProvider,59,3
com.sun.rowset.providers,RIXMLProvider,55,3
javax.sql.rowset,BaseRowSet,752,18
javax.sql.rowset,CachedRowSet,45,19
javax.sql.rowset,FilteredRowSet,4,19
javax.sql.rowset,JdbcRowSet,10,19
javax.sql.rowset,Joinable,12,18
javax.sql.rowset,JoinRowSet,26,19
javax.sql.rowset,Predicate,5,18
javax.sql.rowset,RowSetFactory,7,19
javax.sql.rowset,RowSetMetaDataImpl,321,18
javax.sql.rowset,RowSetProvider,144,18
javax.sql.rowset,RowSetWarning,26,19
javax.sql.rowset,WebRowSet,11,19
javax.sql.rowset.serial,SerialArray,208,4
javax.sql.rowset.serial,SerialBlob,212,4
javax.sql.rowset.serial,SerialClob,256,4
javax.sql.rowset.serial,SerialDatalink,43,3
javax.sql.rowset.serial,SerialException,8,3
javax.sql.rowset.serial,SerialJavaObject,103,3
javax.sql.rowset.serial,SerialRef,94,3
javax.sql.rowset.serial,SerialStruct,103,4
javax.sql.rowset.serial,SQLInputImpl,134,4
javax.sql.rowset.serial,SQLOutputImpl,175,3
javax.sql.rowset.spi,SyncFactory,296,11
javax.sql.rowset.spi,ProviderImpl,82,11
javax.sql.rowset.spi,SyncFactoryException,8,11
javax.sql.rowset.spi,SyncProvider,26,12
javax.sql.rowset.spi,SyncProviderException,38,12
javax.sql.rowset.spi,SyncResolver,13,11
javax.sql.rowset.spi,TransactionalWriter,5,11
javax.sql.rowset.spi,XmlReader,4,11
javax.sql.rowset.spi,XmlWriter,4,11
javax.transaction.xa,XAException,39,0
javax.transaction.xa,XAResource,23,0
javax.transaction.xa,Xid,7,0
com.sun.java_cup.internal.runtime,lr_parser,548,1
com.sun.java_cup.internal.runtime,Scanner,3,1
com.sun.java_cup.internal.runtime,Symbol,37,3
com.sun.java_cup.internal.runtime,virtual_parse_stack,47,1
com.sun.org.apache.bcel.internal,Const,616,111
com.sun.org.apache.bcel.internal,ExceptionConst,51,26
com.sun.org.apache.bcel.internal,Repository,65,3
com.sun.org.apache.bcel.internal.classfile,AccessFlags,126,2
com.sun.org.apache.bcel.internal.classfile,AnnotationDefault,30,0
com.sun.org.apache.bcel.internal.classfile,AnnotationElementValue,26,2
com.sun.org.apache.bcel.internal.classfile,AnnotationEntry,81,3
com.sun.org.apache.bcel.internal.classfile,Annotations,67,3
com.sun.org.apache.bcel.internal.classfile,ArrayElementValue,50,2
com.sun.org.apache.bcel.internal.classfile,Attribute,155,9
com.sun.org.apache.bcel.internal.classfile,AttributeReader,3,0
com.sun.org.apache.bcel.internal.classfile,BootstrapMethod,67,0
com.sun.org.apache.bcel.internal.classfile,BootstrapMethods,69,0
com.sun.org.apache.bcel.internal.classfile,ClassElementValue,22,2
com.sun.org.apache.bcel.internal.classfile,ClassFormatException,14,2
com.sun.org.apache.bcel.internal.classfile,ClassParser,133,3
com.sun.org.apache.bcel.internal.classfile,Code,160,4
com.sun.org.apache.bcel.internal.classfile,CodeException,76,4
com.sun.org.apache.bcel.internal.classfile,Constant,100,6
com.sun.org.apache.bcel.internal.classfile,ConstantClass,39,3
com.sun.org.apache.bcel.internal.classfile,ConstantCP,42,4
com.sun.org.apache.bcel.internal.classfile,ConstantDouble,36,2
com.sun.org.apache.bcel.internal.classfile,ConstantDynamic,22,1
com.sun.org.apache.bcel.internal.classfile,ConstantFieldref,15,3
com.sun.org.apache.bcel.internal.classfile,ConstantFloat,36,2
com.sun.org.apache.bcel.internal.classfile,ConstantInteger,36,2
com.sun.org.apache.bcel.internal.classfile,ConstantInterfaceMethodref,15,3
com.sun.org.apache.bcel.internal.classfile,ConstantInvokeDynamic,22,3
com.sun.org.apache.bcel.internal.classfile,ConstantLong,36,2
com.sun.org.apache.bcel.internal.classfile,ConstantMethodHandle,41,0
com.sun.org.apache.bcel.internal.classfile,ConstantMethodref,15,3
com.sun.org.apache.bcel.internal.classfile,ConstantMethodType,32,0
com.sun.org.apache.bcel.internal.classfile,ConstantModule,39,0
com.sun.org.apache.bcel.internal.classfile,ConstantNameAndType,47,6
com.sun.org.apache.bcel.internal.classfile,ConstantObject,3,1
com.sun.org.apache.bcel.internal.classfile,ConstantPackage,39,0
com.sun.org.apache.bcel.internal.classfile,ConstantPool,232,16
com.sun.org.apache.bcel.internal.classfile,ConstantString,39,2
com.sun.org.apache.bcel.internal.classfile,ConstantUtf8,100,8
com.sun.org.apache.bcel.internal.classfile,ConstantValue,62,3
com.sun.org.apache.bcel.internal.classfile,Deprecated,48,0
com.sun.org.apache.bcel.internal.classfile,DescendingVisitor,389,0
com.sun.org.apache.bcel.internal.classfile,ElementValue,79,7
com.sun.org.apache.bcel.internal.classfile,ElementValuePair,29,2
com.sun.org.apache.bcel.internal.classfile,EmptyVisitor,175,0
com.sun.org.apache.bcel.internal.classfile,EnclosingMethod,47,0
com.sun.org.apache.bcel.internal.classfile,EnumElementValue,34,2
com.sun.org.apache.bcel.internal.classfile,ExceptionTable,68,4
com.sun.org.apache.bcel.internal.classfile,Field,80,11
com.sun.org.apache.bcel.internal.classfile,FieldOrMethod,114,0
com.sun.org.apache.bcel.internal.classfile,InnerClass,83,1
com.sun.org.apache.bcel.internal.classfile,InnerClasses,61,1
com.sun.org.apache.bcel.internal.classfile,JavaClass,479,12
com.sun.org.apache.bcel.internal.classfile,LineNumber,46,3
com.sun.org.apache.bcel.internal.classfile,LineNumberTable,100,2
com.sun.org.apache.bcel.internal.classfile,LocalVariable,103,2
com.sun.org.apache.bcel.internal.classfile,LocalVariableTable,84,3
com.sun.org.apache.bcel.internal.classfile,LocalVariableTypeTable,71,1
com.sun.org.apache.bcel.internal.classfile,Method,115,9
com.sun.org.apache.bcel.internal.classfile,MethodParameter,52,0
com.sun.org.apache.bcel.internal.classfile,MethodParameters,42,0
com.sun.org.apache.bcel.internal.classfile,Module,132,0
com.sun.org.apache.bcel.internal.classfile,ModuleExports,50,0
com.sun.org.apache.bcel.internal.classfile,ModuleMainClass,43,0
com.sun.org.apache.bcel.internal.classfile,ModuleOpens,50,0
com.sun.org.apache.bcel.internal.classfile,ModulePackages,66,0
com.sun.org.apache.bcel.internal.classfile,ModuleProvides,46,0
com.sun.org.apache.bcel.internal.classfile,ModuleRequires,39,0
com.sun.org.apache.bcel.internal.classfile,NestHost,43,0
com.sun.org.apache.bcel.internal.classfile,NestMembers,66,0
com.sun.org.apache.bcel.internal.classfile,Node,3,0
com.sun.org.apache.bcel.internal.classfile,ParameterAnnotationEntry,34,1
com.sun.org.apache.bcel.internal.classfile,ParameterAnnotations,46,1
com.sun.org.apache.bcel.internal.classfile,PMGClass,51,0
com.sun.org.apache.bcel.internal.classfile,RuntimeInvisibleAnnotations,14,2
com.sun.org.apache.bcel.internal.classfile,RuntimeInvisibleParameterAnnotations,6,1
com.sun.org.apache.bcel.internal.classfile,RuntimeVisibleAnnotations,14,2
com.sun.org.apache.bcel.internal.classfile,RuntimeVisibleParameterAnnotations,6,2
com.sun.org.apache.bcel.internal.classfile,Signature,136,0
com.sun.org.apache.bcel.internal.classfile,SimpleElementValue,133,2
com.sun.org.apache.bcel.internal.classfile,SourceFile,39,2
com.sun.org.apache.bcel.internal.classfile,StackMap,64,0
com.sun.org.apache.bcel.internal.classfile,StackMapEntry,268,0
com.sun.org.apache.bcel.internal.classfile,StackMapType,74,0
com.sun.org.apache.bcel.internal.classfile,Synthetic,52,0
com.sun.org.apache.bcel.internal.classfile,Unknown,64,0
com.sun.org.apache.bcel.internal.classfile,UnknownAttributeReader,3,0
com.sun.org.apache.bcel.internal.classfile,Utility,986,18
com.sun.org.apache.bcel.internal.classfile,Visitor,70,0
com.sun.org.apache.bcel.internal.generic,AALOAD,13,0
com.sun.org.apache.bcel.internal.generic,AASTORE,13,0
com.sun.org.apache.bcel.internal.generic,ACONST_NULL,16,2
com.sun.org.apache.bcel.internal.generic,AllocationInstruction,2,1
com.sun.org.apache.bcel.internal.generic,ALOAD,13,31
com.sun.org.apache.bcel.internal.generic,ANEWARRAY,29,3
com.sun.org.apache.bcel.internal.generic,AnnotationElementValueGen,34,0
com.sun.org.apache.bcel.internal.generic,AnnotationEntryGen,235,0
com.sun.org.apache.bcel.internal.generic,ARETURN,13,0
com.sun.org.apache.bcel.internal.generic,ArithmeticInstruction,55,1
com.sun.org.apache.bcel.internal.generic,ArrayElementValueGen,64,0
com.sun.org.apache.bcel.internal.generic,ArrayInstruction,43,2
com.sun.org.apache.bcel.internal.generic,ARRAYLENGTH,15,0
com.sun.org.apache.bcel.internal.generic,ArrayType,64,2
com.sun.org.apache.bcel.internal.generic,ASTORE,13,26
com.sun.org.apache.bcel.internal.generic,ATHROW,15,0
com.sun.org.apache.bcel.internal.generic,BALOAD,13,0
com.sun.org.apache.bcel.internal.generic,BasicType,40,2
com.sun.org.apache.bcel.internal.generic,BASTORE,13,0
com.sun.org.apache.bcel.internal.generic,BIPUSH,39,0
com.sun.org.apache.bcel.internal.generic,BranchHandle,42,25
com.sun.org.apache.bcel.internal.generic,BranchInstruction,120,7
com.sun.org.apache.bcel.internal.generic,BREAKPOINT,9,0
com.sun.org.apache.bcel.internal.generic,CALOAD,13,0
com.sun.org.apache.bcel.internal.generic,CASTORE,13,0
com.sun.org.apache.bcel.internal.generic,CHECKCAST,29,17
com.sun.org.apache.bcel.internal.generic,ClassElementValueGen,39,0
com.sun.org.apache.bcel.internal.generic,ClassGen,297,1
com.sun.org.apache.bcel.internal.generic,ClassGenException,11,1
com.sun.org.apache.bcel.internal.generic,ClassObserver,3,0
com.sun.org.apache.bcel.internal.generic,CodeExceptionGen,79,1
com.sun.org.apache.bcel.internal.generic,CompoundInstruction,3,0
com.sun.org.apache.bcel.internal.generic,ConstantPoolGen,422,101
com.sun.org.apache.bcel.internal.generic,ConstantPushInstruction,3,1
com.sun.org.apache.bcel.internal.generic,ConversionInstruction,37,1
com.sun.org.apache.bcel.internal.generic,CPInstruction,53,1
com.sun.org.apache.bcel.internal.generic,D2F,13,0
com.sun.org.apache.bcel.internal.generic,D2I,13,1
com.sun.org.apache.bcel.internal.generic,D2L,13,0
com.sun.org.apache.bcel.internal.generic,DADD,13,0
com.sun.org.apache.bcel.internal.generic,DALOAD,13,0
com.sun.org.apache.bcel.internal.generic,DASTORE,13,0
com.sun.org.apache.bcel.internal.generic,DCMPG,16,0
com.sun.org.apache.bcel.internal.generic,DCMPL,16,0
com.sun.org.apache.bcel.internal.generic,DCONST,33,1
com.sun.org.apache.bcel.internal.generic,DDIV,13,0
com.sun.org.apache.bcel.internal.generic,DLOAD,13,2
com.sun.org.apache.bcel.internal.generic,DMUL,13,0
com.sun.org.apache.bcel.internal.generic,DNEG,13,0
com.sun.org.apache.bcel.internal.generic,DREM,13,0
com.sun.org.apache.bcel.internal.generic,DRETURN,13,0
com.sun.org.apache.bcel.internal.generic,DSTORE,13,2
com.sun.org.apache.bcel.internal.generic,DSUB,13,0
com.sun.org.apache.bcel.internal.generic,DUP,12,1
com.sun.org.apache.bcel.internal.generic,DUP2,12,0
com.sun.org.apache.bcel.internal.generic,DUP2_X1,10,0
com.sun.org.apache.bcel.internal.generic,DUP2_X2,10,0
com.sun.org.apache.bcel.internal.generic,DUP_X1,10,1
com.sun.org.apache.bcel.internal.generic,DUP_X2,10,0
com.sun.org.apache.bcel.internal.generic,ElementValueGen,95,0
com.sun.org.apache.bcel.internal.generic,ElementValuePairGen,45,0
com.sun.org.apache.bcel.internal.generic,EmptyVisitor,545,1
com.sun.org.apache.bcel.internal.generic,EnumElementValueGen,55,0
com.sun.org.apache.bcel.internal.generic,ExceptionThrower,3,0
com.sun.org.apache.bcel.internal.generic,F2D,13,0
com.sun.org.apache.bcel.internal.generic,F2I,13,0
com.sun.org.apache.bcel.internal.generic,F2L,13,0
com.sun.org.apache.bcel.internal.generic,FADD,13,0
com.sun.org.apache.bcel.internal.generic,FALOAD,13,0
com.sun.org.apache.bcel.internal.generic,FASTORE,13,0
com.sun.org.apache.bcel.internal.generic,FCMPG,16,0
com.sun.org.apache.bcel.internal.generic,FCMPL,16,0
com.sun.org.apache.bcel.internal.generic,FCONST,35,0
com.sun.org.apache.bcel.internal.generic,FDIV,13,0
com.sun.org.apache.bcel.internal.generic,FieldGen,210,1
com.sun.org.apache.bcel.internal.generic,FieldGenOrMethodGen,76,0
com.sun.org.apache.bcel.internal.generic,FieldInstruction,24,1
com.sun.org.apache.bcel.internal.generic,FieldObserver,3,0
com.sun.org.apache.bcel.internal.generic,FieldOrMethod,51,0
com.sun.org.apache.bcel.internal.generic,FLOAD,13,1
com.sun.org.apache.bcel.internal.generic,FMUL,13,0
com.sun.org.apache.bcel.internal.generic,FNEG,13,0
com.sun.org.apache.bcel.internal.generic,FREM,13,0
com.sun.org.apache.bcel.internal.generic,FRETURN,13,0
com.sun.org.apache.bcel.internal.generic,FSTORE,13,1
com.sun.org.apache.bcel.internal.generic,FSUB,13,0
com.sun.org.apache.bcel.internal.generic,GETFIELD,28,15
com.sun.org.apache.bcel.internal.generic,GETSTATIC,27,3
com.sun.org.apache.bcel.internal.generic,GOTO,39,21
com.sun.org.apache.bcel.internal.generic,GotoInstruction,7,0
com.sun.org.apache.bcel.internal.generic,GOTO_W,26,5
com.sun.org.apache.bcel.internal.generic,I2B,13,0
com.sun.org.apache.bcel.internal.generic,I2C,13,0
com.sun.org.apache.bcel.internal.generic,I2D,13,0
com.sun.org.apache.bcel.internal.generic,I2F,13,0
com.sun.org.apache.bcel.internal.generic,I2L,13,0
com.sun.org.apache.bcel.internal.generic,I2S,13,0
com.sun.org.apache.bcel.internal.generic,IADD,13,0
com.sun.org.apache.bcel.internal.generic,IALOAD,13,0
com.sun.org.apache.bcel.internal.generic,IAND,13,0
com.sun.org.apache.bcel.internal.generic,IASTORE,13,0
com.sun.org.apache.bcel.internal.generic,ICONST,30,4
com.sun.org.apache.bcel.internal.generic,IDIV,18,0
com.sun.org.apache.bcel.internal.generic,IFEQ,18,14
com.sun.org.apache.bcel.internal.generic,IFGE,18,3
com.sun.org.apache.bcel.internal.generic,IFGT,18,4
com.sun.org.apache.bcel.internal.generic,IfInstruction,8,1
com.sun.org.apache.bcel.internal.generic,IFLE,18,2
com.sun.org.apache.bcel.internal.generic,IFLT,18,7
com.sun.org.apache.bcel.internal.generic,IFNE,18,4
com.sun.org.apache.bcel.internal.generic,IFNONNULL,18,4
com.sun.org.apache.bcel.internal.generic,IFNULL,18,2
com.sun.org.apache.bcel.internal.generic,IF_ACMPEQ,18,0
com.sun.org.apache.bcel.internal.generic,IF_ACMPNE,18,0
com.sun.org.apache.bcel.internal.generic,IF_ICMPEQ,18,5
com.sun.org.apache.bcel.internal.generic,IF_ICMPGE,18,2
com.sun.org.apache.bcel.internal.generic,IF_ICMPGT,18,2
com.sun.org.apache.bcel.internal.generic,IF_ICMPLE,18,2
com.sun.org.apache.bcel.internal.generic,IF_ICMPLT,18,3
com.sun.org.apache.bcel.internal.generic,IF_ICMPNE,18,3
com.sun.org.apache.bcel.internal.generic,IINC,80,1
com.sun.org.apache.bcel.internal.generic,ILOAD,13,23
com.sun.org.apache.bcel.internal.generic,IMPDEP1,9,0
com.sun.org.apache.bcel.internal.generic,IMPDEP2,9,0
com.sun.org.apache.bcel.internal.generic,IMUL,13,0
com.sun.org.apache.bcel.internal.generic,IndexedInstruction,4,1
com.sun.org.apache.bcel.internal.generic,INEG,13,0
com.sun.org.apache.bcel.internal.generic,INSTANCEOF,29,1
com.sun.org.apache.bcel.internal.generic,Instruction,406,32
com.sun.org.apache.bcel.internal.generic,InstructionComparator,21,0
com.sun.org.apache.bcel.internal.generic,InstructionConst,237,6
com.sun.org.apache.bcel.internal.generic,InstructionFactory,528,0
com.sun.org.apache.bcel.internal.generic,InstructionHandle,132,24
com.sun.org.apache.bcel.internal.generic,InstructionList,679,110
com.sun.org.apache.bcel.internal.generic,InstructionListObserver,3,0
com.sun.org.apache.bcel.internal.generic,InstructionTargeter,4,1
com.sun.org.apache.bcel.internal.generic,INVOKEDYNAMIC,49,0
com.sun.org.apache.bcel.internal.generic,InvokeInstruction,60,2
com.sun.org.apache.bcel.internal.generic,INVOKEINTERFACE,55,43
com.sun.org.apache.bcel.internal.generic,INVOKESPECIAL,29,28
com.sun.org.apache.bcel.internal.generic,INVOKESTATIC,29,27
com.sun.org.apache.bcel.internal.generic,INVOKEVIRTUAL,29,43
com.sun.org.apache.bcel.internal.generic,IOR,13,0
com.sun.org.apache.bcel.internal.generic,IREM,18,0
com.sun.org.apache.bcel.internal.generic,IRETURN,13,0
com.sun.org.apache.bcel.internal.generic,ISHL,13,0
com.sun.org.apache.bcel.internal.generic,ISHR,13,0
com.sun.org.apache.bcel.internal.generic,ISTORE,13,17
com.sun.org.apache.bcel.internal.generic,ISUB,13,0
com.sun.org.apache.bcel.internal.generic,IUSHR,13,0
com.sun.org.apache.bcel.internal.generic,IXOR,13,0
com.sun.org.apache.bcel.internal.generic,JSR,38,0
com.sun.org.apache.bcel.internal.generic,JsrInstruction,28,0
com.sun.org.apache.bcel.internal.generic,JSR_W,26,0
com.sun.org.apache.bcel.internal.generic,L2D,13,0
com.sun.org.apache.bcel.internal.generic,L2F,13,0
com.sun.org.apache.bcel.internal.generic,L2I,13,0
com.sun.org.apache.bcel.internal.generic,LADD,13,0
com.sun.org.apache.bcel.internal.generic,LALOAD,13,0
com.sun.org.apache.bcel.internal.generic,LAND,13,0
com.sun.org.apache.bcel.internal.generic,LASTORE,13,0
com.sun.org.apache.bcel.internal.generic,LCMP,16,0
com.sun.org.apache.bcel.internal.generic,LCONST,33,0
com.sun.org.apache.bcel.internal.generic,LDC,83,2
com.sun.org.apache.bcel.internal.generic,LDC2_W,37,1
com.sun.org.apache.bcel.internal.generic,LDC_W,13,0
com.sun.org.apache.bcel.internal.generic,LDIV,18,0
com.sun.org.apache.bcel.internal.generic,LineNumberGen,44,0
com.sun.org.apache.bcel.internal.generic,LLOAD,13,1
com.sun.org.apache.bcel.internal.generic,LMUL,13,0
com.sun.org.apache.bcel.internal.generic,LNEG,13,0
com.sun.org.apache.bcel.internal.generic,LoadClass,4,0
com.sun.org.apache.bcel.internal.generic,LoadInstruction,16,0
com.sun.org.apache.bcel.internal.generic,LocalVariableGen,132,28
com.sun.org.apache.bcel.internal.generic,LocalVariableInstruction,113,3
com.sun.org.apache.bcel.internal.generic,LOOKUPSWITCH,45,0
com.sun.org.apache.bcel.internal.generic,LOR,13,0
com.sun.org.apache.bcel.internal.generic,LREM,18,0
com.sun.org.apache.bcel.internal.generic,LRETURN,13,0
com.sun.org.apache.bcel.internal.generic,LSHL,13,0
com.sun.org.apache.bcel.internal.generic,LSHR,13,0
com.sun.org.apache.bcel.internal.generic,LSTORE,13,1
com.sun.org.apache.bcel.internal.generic,LSUB,13,0
com.sun.org.apache.bcel.internal.generic,LUSHR,13,0
com.sun.org.apache.bcel.internal.generic,LXOR,13,0
com.sun.org.apache.bcel.internal.generic,MethodGen,723,3
com.sun.org.apache.bcel.internal.generic,MethodObserver,3,0
com.sun.org.apache.bcel.internal.generic,MONITORENTER,15,0
com.sun.org.apache.bcel.internal.generic,MONITOREXIT,15,0
com.sun.org.apache.bcel.internal.generic,MULTIANEWARRAY,62,1
com.sun.org.apache.bcel.internal.generic,NamedAndTyped,6,0
com.sun.org.apache.bcel.internal.generic,NameSignatureInstruction,22,0
com.sun.org.apache.bcel.internal.generic,NEW,26,26
com.sun.org.apache.bcel.internal.generic,NEWARRAY,43,3
com.sun.org.apache.bcel.internal.generic,NOP,9,1
